num_images_per_question,num_correct_edges,num_edges,num_1,num_1_correct,num_0,num_0_correct
5,113,120,39,32,81,78
5,100,120,55,36,65,64
5,72,120,44,22,76,53
5,91,120,43,26,77,63
5,75,120,40,25,80,49
5,108,120,36,26,84,81
5,109,120,33,23,87,85
5,116,120,41,32,79,79
5,112,120,43,38,77,74
5,106,120,43,31,77,72
5,104,120,45,32,75,73
5,94,120,37,24,83,70
5,103,120,42,22,78,76
5,114,120,35,28,85,84
5,117,120,44,41,76,75
5,118,120,40,37,80,77
5,108,120,32,21,88,83
5,115,120,41,40,79,73
5,93,120,42,23,78,70
5,114,120,35,32,85,80
5,100,120,46,29,74,71
5,81,120,35,24,85,59
5,75,120,46,26,74,50
5,119,120,36,33,84,82
5,111,120,45,40,75,69
5,100,120,42,24,78,75
5,104,120,28,14,92,91
5,110,120,38,27,82,80
5,95,120,37,17,83,77
5,93,120,35,14,85,81
5,114,120,36,29,84,79
5,111,120,46,36,74,71
5,103,120,36,21,84,82
5,97,120,38,30,82,64
5,107,120,41,32,79,75
5,104,120,47,34,73,70
5,88,120,40,18,80,67
5,108,120,40,31,80,77
5,101,120,31,13,89,84
5,88,120,40,24,80,64
5,100,120,39,27,81,75
5,110,120,51,44,69,65
5,113,120,38,33,82,79
5,109,120,31,20,89,87
5,110,120,45,35,75,72
5,116,120,40,34,80,79
5,115,120,36,33,84,81
5,104,120,37,30,83,75
5,102,120,34,23,86,79
5,107,120,34,20,86,84
5,115,120,51,46,69,67
5,103,120,35,25,85,76
5,93,120,33,12,87,82
5,98,120,40,23,80,76
5,88,120,48,20,72,69
5,95,120,45,27,75,66
5,87,120,41,23,79,68
5,115,120,45,41,75,71
5,105,120,37,24,83,77
5,95,120,34,24,86,74
5,108,120,49,41,71,64
5,95,120,43,20,77,72
5,112,120,40,33,80,79
5,97,120,45,25,75,71
5,115,120,34,31,86,84
5,98,120,39,29,81,72
5,101,120,38,30,82,69
5,108,120,44,33,76,73
5,119,120,33,30,87,86
5,91,120,40,14,80,75
5,100,120,30,17,90,88
5,111,120,33,28,87,81
5,107,120,43,35,77,72
5,113,120,32,27,88,85
5,89,120,37,26,83,64
5,112,120,36,30,84,81
5,116,120,33,30,87,84
5,107,120,45,38,75,68
5,100,120,41,22,79,76
5,105,120,39,30,81,74
5,96,120,43,21,77,77
5,108,120,47,40,73,66
5,75,120,43,23,77,54
5,82,120,38,30,82,59
5,81,120,33,20,87,63
5,103,120,39,26,81,76
5,106,120,39,27,81,77
5,97,120,48,36,72,63
5,100,120,38,23,82,73
5,111,120,40,32,80,79
5,112,120,42,38,78,72
5,107,120,45,32,75,74
5,98,120,41,35,79,61
5,106,120,37,29,83,75
5,96,120,46,25,74,70
5,111,120,39,29,81,77
5,99,120,41,26,79,73
5,104,120,36,22,84,78
5,108,120,37,30,83,75
5,102,120,38,34,82,67
5,108,120,33,25,87,83
5,83,120,37,14,83,69
5,91,120,49,30,71,63
5,105,120,36,26,84,79
5,103,120,38,20,82,80
5,96,120,36,20,84,76
5,97,120,30,21,90,77
5,99,120,38,25,82,72
5,91,120,39,25,81,67
5,94,120,41,22,79,74
5,91,120,36,19,84,73
5,106,120,44,36,76,69
5,92,120,41,20,79,71
5,116,120,45,41,75,71
5,103,120,40,24,80,77
5,99,120,49,39,71,63
5,102,120,40,32,80,69
5,92,120,40,27,80,68
5,108,120,38,23,82,80
5,109,120,44,35,76,74
5,99,120,34,20,86,72
5,102,120,32,25,88,80
5,99,120,38,20,82,77
5,103,120,43,25,77,76
5,108,120,42,36,78,71
5,96,120,40,30,80,68
5,101,120,34,27,86,74
5,104,120,35,31,85,74
5,91,120,46,29,74,66
5,88,120,39,20,81,66
5,111,120,41,38,79,76
5,111,120,47,37,73,73
5,72,120,37,20,83,58
5,110,120,46,32,74,72
5,103,120,35,29,85,71
5,98,120,44,21,76,75
5,105,120,41,34,79,70
5,113,120,50,41,70,69
5,103,120,38,29,82,77
5,100,120,38,22,82,77
5,86,120,44,23,76,63
5,108,120,49,46,71,61
5,73,120,50,13,70,61
5,64,120,44,38,76,35
5,104,120,37,24,83,80
5,91,120,39,22,81,70
5,89,120,43,24,77,66
5,110,120,39,35,81,73
5,109,120,38,32,82,77
5,98,120,44,29,76,71
5,94,120,41,24,79,73
5,112,120,38,29,82,79
5,104,120,40,27,80,75
5,86,120,40,7,80,80
5,98,120,35,20,85,77
5,89,120,45,20,75,70
5,108,120,43,30,77,76
5,101,120,40,27,80,75
5,103,120,45,35,75,68
5,96,120,33,23,87,70
5,110,120,33,22,87,84
5,98,120,32,9,88,85
5,106,120,40,36,80,71
5,81,120,49,25,71,58
5,67,120,39,7,81,63
5,89,120,31,8,89,85
5,107,120,41,32,79,74
5,97,120,49,37,71,58
5,109,120,37,28,83,80
5,94,120,41,22,79,74
5,97,120,43,31,77,65
5,109,120,41,28,79,78
5,63,120,42,20,78,46
5,102,120,41,35,79,66
5,111,120,46,35,74,72
5,103,120,50,29,70,68
5,103,120,38,26,82,75
5,106,120,45,31,75,72
5,109,120,39,31,81,78
5,87,120,39,30,81,57
5,109,120,38,31,82,77
5,95,120,36,16,84,76
5,99,120,32,26,88,75
5,104,120,42,35,78,69
5,93,120,40,16,80,77
5,99,120,37,25,83,73
5,101,120,47,36,73,67
5,109,120,37,27,83,76
5,99,120,45,27,75,75
5,76,120,43,18,77,60
5,98,120,38,23,82,75
5,105,120,45,29,75,70
5,92,120,43,24,77,69
5,95,120,41,19,79,71
5,91,120,34,27,86,64
5,72,120,34,20,86,56
5,98,120,44,27,76,72
5,77,120,45,26,75,50
5,113,120,36,30,84,81
5,114,120,39,33,81,77
5,99,120,40,23,80,76
5,109,120,32,24,88,83
5,106,120,40,30,80,76
5,46,120,37,35,83,20
5,107,120,40,35,80,71
5,110,120,42,35,78,74
5,89,120,36,21,84,67
5,109,120,34,27,86,85
5,96,120,39,18,81,77
5,108,120,40,29,80,79
5,108,120,42,32,78,77
5,105,120,42,33,78,72
5,101,120,37,24,83,78
5,96,120,34,14,86,81
5,94,120,38,25,82,72
5,72,120,48,1,72,68
6,126,150,47,30,103,92
6,110,150,45,26,105,84
6,118,150,54,44,96,77
6,127,150,51,36,99,92
6,138,150,54,43,96,92
6,111,150,46,27,104,87
6,109,150,58,36,92,76
6,130,150,59,46,91,83
6,130,150,48,31,102,96
6,133,150,48,28,102,101
6,121,150,55,40,95,81
6,134,150,48,35,102,99
6,125,150,48,33,102,94
6,121,150,64,42,86,81
6,111,150,46,17,104,91
6,109,150,57,25,93,80
6,119,150,58,39,92,86
6,116,150,51,36,99,83
6,115,150,39,14,111,100
6,123,150,65,42,85,82
6,132,150,49,32,101,97
6,137,150,57,49,93,89
6,109,150,53,32,97,77
6,115,150,49,29,101,83
6,90,150,53,30,97,64
6,125,150,42,26,108,97
6,46,150,46,45,104,17
6,106,150,53,27,97,81
6,123,150,54,35,96,84
6,125,150,45,28,105,96
6,136,150,49,31,101,96
6,98,150,50,27,100,73
6,113,150,52,24,98,92
6,116,150,49,27,101,93
6,128,150,48,35,102,89
6,93,150,40,15,110,84
6,109,150,49,16,101,96
6,114,150,54,22,96,93
6,117,150,41,24,109,95
6,116,150,49,40,101,76
6,118,150,47,27,103,88
6,127,150,48,26,102,99
6,117,150,62,35,88,81
6,117,150,47,26,103,94
6,103,150,45,6,105,97
6,116,150,48,34,102,80
6,83,150,66,11,84,83
6,99,150,43,21,107,80
6,129,150,46,33,104,94
6,104,150,47,35,103,75
6,102,150,47,16,103,92
6,116,150,56,46,94,72
6,136,150,57,47,93,86
6,76,150,46,21,104,72
6,53,150,53,51,97,12
6,105,150,53,18,97,90
6,118,150,46,36,104,85
6,102,150,46,27,104,75
6,117,150,56,35,94,78
6,99,150,50,26,100,75
6,112,150,46,27,104,89
6,121,150,50,32,100,94
6,111,150,53,39,97,75
6,118,150,43,32,107,85
6,105,150,52,29,98,78
6,117,150,55,37,95,80
6,112,150,42,20,108,96
6,99,150,64,25,86,75
6,119,150,43,26,107,96
6,105,150,48,37,102,75
6,120,150,49,24,101,96
6,103,150,54,20,96,88
6,96,150,57,43,93,60
6,112,150,62,37,88,76
6,120,150,49,28,101,90
6,116,150,50,20,100,95
6,80,150,50,23,100,60
6,108,150,46,22,104,92
6,110,150,53,25,97,85
6,112,150,49,23,101,90
6,119,150,43,31,107,86
6,130,150,50,35,100,95
6,121,150,45,31,105,91
6,124,150,41,30,109,94
6,81,150,55,26,95,62
6,101,150,56,36,94,72
6,118,150,58,42,92,78
6,110,150,52,40,98,72
6,109,150,63,45,87,67
6,127,150,49,33,101,90
6,120,150,55,34,95,87
6,108,150,54,24,96,84
6,116,150,43,32,107,87
6,101,150,57,35,93,70
6,112,150,44,28,106,88
6,119,150,52,35,98,89
6,111,150,56,30,94,83
6,122,150,58,34,92,88
6,111,150,46,29,104,82
6,115,150,52,29,98,85
6,109,150,45,25,105,85
6,122,150,58,41,92,82
6,129,150,50,33,100,91
6,130,150,54,38,96,90
6,141,150,47,38,103,98
6,124,150,44,28,106,95
6,136,150,43,36,107,97
6,126,150,52,48,98,78
6,91,150,61,33,89,57
6,126,150,46,39,104,86
6,135,150,50,40,100,91
6,137,150,59,52,91,82
6,119,150,45,19,105,100
6,126,150,43,35,107,90
6,128,150,48,34,102,93
6,131,150,54,39,96,91
6,143,150,56,47,94,91
6,133,150,42,33,108,100
6,108,150,41,8,109,102
6,136,150,47,40,103,90
6,123,150,47,30,103,90
6,109,150,52,33,98,77
6,108,150,45,33,105,82
6,134,150,55,40,95,91
6,135,150,49,37,101,92
6,109,150,57,17,93,92
6,131,150,48,44,102,88
6,129,150,59,46,91,81
6,112,150,70,41,80,71
6,133,150,56,41,94,90
6,136,150,54,44,96,89
6,129,150,53,38,97,90
6,135,150,49,41,101,94
6,139,150,50,37,100,97
6,123,150,50,37,100,88
6,82,150,52,42,98,49
6,130,150,49,29,101,101
6,143,150,48,41,102,102
6,125,150,48,26,102,96
6,134,150,53,34,97,93
6,124,150,45,32,105,91
6,141,150,50,45,100,94
6,124,150,55,37,95,86
6,127,150,46,36,104,88
6,138,150,45,38,105,99
6,140,150,43,38,107,99
6,126,150,47,36,103,90
6,139,150,38,30,112,106
6,117,150,52,35,98,82
6,121,150,51,34,99,85
6,132,150,42,30,108,98
6,132,150,45,33,105,99
6,137,150,54,44,96,90
6,128,150,44,40,106,92
6,146,150,46,45,104,98
6,111,150,53,41,97,73
6,135,150,59,47,91,82
6,130,150,46,36,104,92
6,123,150,55,32,95,93
6,130,150,47,37,103,92
6,129,150,52,36,98,90
6,144,150,45,37,105,103
6,122,150,57,34,93,88
6,141,150,57,47,93,89
6,136,150,44,37,106,100
6,138,150,45,35,105,101
6,123,150,48,31,102,90
6,133,150,46,34,104,98
6,134,150,42,33,108,101
6,113,150,45,32,105,83
6,133,150,55,43,95,90
6,129,150,56,37,94,89
6,126,150,49,23,101,100
6,112,150,44,25,106,88
6,114,150,47,31,103,84
6,120,150,44,28,106,92
6,136,150,49,38,101,98
6,123,150,46,41,104,83
6,107,150,46,26,104,83
6,140,150,44,32,106,103
6,114,150,44,12,106,101
6,117,150,52,24,98,95
6,134,150,45,28,105,102
6,128,150,45,37,105,89
6,136,150,52,40,98,94
6,114,150,53,29,97,87
6,100,150,50,30,100,73
6,97,150,45,28,105,76
6,120,150,41,31,109,88
6,123,150,50,39,100,84
6,128,150,41,30,109,97
6,133,150,42,29,108,102
6,111,150,60,28,90,85
6,120,150,46,31,104,90
6,123,150,50,28,100,94
6,124,150,54,30,96,94
6,124,150,53,37,97,87
6,135,150,47,31,103,97
6,98,150,48,29,102,74
6,112,150,46,32,104,80
6,126,150,44,33,106,91
6,119,150,56,31,94,93
6,118,150,59,33,91,81
6,98,150,59,47,91,52
6,123,150,48,23,102,97
6,98,150,54,38,96,63
6,128,150,42,31,108,96
6,106,150,45,7,105,102
6,123,150,50,33,100,88
6,115,150,50,20,100,96
6,126,150,55,40,95,83
6,119,150,51,40,99,81
6,121,150,47,37,103,83
6,121,150,50,33,100,89
6,128,150,50,35,100,94
6,128,150,44,37,106,88
6,116,150,44,29,106,93
6,126,150,53,31,97,94
6,132,150,40,27,110,105
6,103,150,58,27,92,76
6,133,150,50,40,100,93
6,121,150,47,33,103,87
6,111,150,48,31,102,81
6,128,150,59,42,91,86
6,123,150,57,41,93,84
6,84,150,50,28,100,67
6,132,150,47,34,103,98
6,135,150,48,35,102,97
6,118,150,55,33,95,93
6,114,150,48,31,102,86
6,118,150,46,17,104,97
6,121,150,48,38,102,86
6,108,150,44,23,106,87
6,117,150,51,29,99,86
6,120,150,63,45,87,75
6,121,150,42,33,108,88
6,138,150,68,58,82,81
6,134,150,51,42,99,92
6,133,150,51,40,99,88
6,122,150,49,26,101,98
6,120,150,45,36,105,82
6,113,150,56,23,94,90
6,113,150,48,38,102,77
6,129,150,54,41,96,89
6,121,150,44,32,106,91
6,138,150,39,30,111,106
6,138,150,46,40,104,97
6,137,150,46,36,104,102
6,131,150,53,45,97,86
6,137,150,51,40,99,94
6,95,150,49,36,101,59
6,124,150,53,33,97,95
6,127,150,47,31,103,96
6,138,150,38,32,112,105
6,132,150,48,30,102,101
6,107,150,47,37,103,72
6,145,150,51,43,99,95
6,139,150,44,36,106,99
6,114,150,45,36,105,77
6,134,150,46,36,104,97
6,124,150,42,27,108,95
6,135,150,41,33,109,102
6,120,150,43,27,107,90
6,141,150,48,43,102,94
6,127,150,58,38,92,89
6,144,150,46,44,104,98
6,100,150,42,21,108,81
6,134,150,49,40,101,90
6,145,150,47,40,103,101
6,124,150,52,34,98,83
6,135,150,47,34,103,93
6,134,150,40,25,110,105
6,109,150,47,41,103,72
6,131,150,52,40,98,87
6,140,150,45,39,105,97
6,122,150,48,20,102,100
6,120,150,45,39,105,84
6,135,150,43,36,107,97
6,121,150,51,28,99,95
6,129,150,49,34,101,92
6,130,150,42,29,108,100
6,135,150,48,37,102,99
6,117,150,48,20,102,96
6,126,150,50,40,100,87
6,119,150,48,32,102,87
6,142,150,53,46,97,92
6,144,150,55,49,95,94
6,125,150,56,42,94,80
6,130,150,48,41,102,89
6,117,150,55,39,95,78
6,123,150,55,42,95,80
6,135,150,42,29,108,106
6,143,150,53,45,97,92
6,144,150,47,43,103,98
6,101,150,47,34,103,77
6,122,150,47,23,103,99
6,126,150,40,19,110,104
6,140,150,53,44,97,94
6,144,150,42,37,108,107
6,143,150,49,42,101,95
7,177,189,55,45,134,125
7,149,189,61,28,128,117
7,165,189,63,47,126,110
7,165,189,67,49,122,113
7,153,189,68,45,121,102
7,160,189,71,44,118,110
7,128,189,56,21,133,107
7,148,189,67,38,122,104
7,133,189,62,33,127,106
7,143,189,61,27,128,116
7,144,189,65,44,124,104
7,149,189,64,41,125,108
7,113,189,67,48,122,81
7,152,189,76,52,113,98
7,107,189,58,23,131,84
7,137,189,53,32,136,108
7,144,189,65,42,124,101
7,154,189,62,48,127,112
7,149,189,59,31,130,119
7,143,189,73,44,116,95
7,154,189,66,35,123,118
7,114,189,72,40,117,81
7,140,189,73,47,116,92
7,148,189,65,39,124,109
7,156,189,70,55,119,103
7,144,189,53,32,136,115
7,183,189,53,46,136,130
7,141,189,68,43,121,96
7,128,189,64,43,125,91
7,148,189,62,34,127,113
7,146,189,54,23,135,123
7,149,189,57,33,132,117
7,122,189,63,39,126,88
7,145,189,63,35,126,110
7,150,189,57,30,132,118
7,148,189,59,29,130,123
7,154,189,55,38,134,120
7,138,189,60,20,129,116
7,171,189,56,43,133,123
7,138,189,68,35,121,103
7,122,189,83,28,106,98
7,143,189,54,42,135,98
7,139,189,69,44,120,99
7,161,189,65,39,124,121
7,125,189,65,18,124,113
7,163,189,61,37,128,126
7,147,189,56,44,133,107
7,138,189,58,37,131,100
7,135,189,62,27,127,113
7,148,189,67,42,122,101
7,110,189,64,39,125,84
7,155,189,56,34,133,121
7,136,189,66,36,123,103
7,144,189,55,34,134,109
7,140,189,64,18,125,122
7,155,189,63,44,126,112
7,150,189,64,38,125,115
7,68,189,68,66,121,24
7,103,189,61,26,128,85
7,133,189,71,39,118,94
7,146,189,70,47,119,101
7,144,189,58,18,131,128
7,131,189,60,36,129,99
7,154,189,58,34,131,118
7,135,189,60,35,129,99
7,156,189,58,40,131,112
7,152,189,59,38,130,109
7,138,189,58,35,131,108
7,111,189,77,29,112,90
7,165,189,58,44,131,117
7,123,189,61,16,128,112
7,150,189,68,53,121,95
7,148,189,51,14,138,135
7,153,189,59,32,130,122
7,143,189,67,51,122,96
7,116,189,79,43,110,78
7,121,189,69,10,120,115
7,141,189,62,25,127,109
7,154,189,64,39,125,117
7,145,189,72,42,117,105
7,155,189,59,32,130,124
7,110,189,74,40,115,79
7,141,189,69,47,120,98
7,153,189,57,27,132,123
7,160,189,60,39,129,122
7,180,189,51,41,138,133
7,118,189,60,34,129,91
7,146,189,65,36,124,112
7,156,189,68,53,121,105
7,113,189,70,45,119,78
7,138,189,59,20,130,122
7,135,189,64,18,125,116
7,135,189,68,39,121,100
7,142,189,62,25,127,117
7,145,189,67,35,122,105
7,137,189,67,53,122,93
7,157,189,77,48,112,111
7,134,189,64,27,125,106
7,150,189,66,38,123,111
7,150,189,78,53,111,100
7,147,189,60,37,129,116
7,155,189,61,32,128,128
7,161,189,76,52,113,102
7,155,189,59,28,130,120
7,157,189,59,38,130,114
7,168,189,68,47,121,114
7,139,189,70,37,119,100
7,151,189,66,44,123,105
7,160,189,58,29,131,124
7,133,189,64,33,125,95
7,146,189,56,26,133,123
7,151,189,59,34,130,112
7,155,189,68,39,121,114
7,146,189,63,29,126,113
7,158,189,60,45,129,111
7,148,189,69,43,120,105
7,140,189,64,42,125,99
7,123,189,59,15,130,110
7,142,189,66,41,123,96
7,142,189,76,39,113,97
7,173,189,73,54,116,111
7,168,189,53,35,136,126
7,173,189,61,52,128,120
7,154,189,58,24,131,127
7,165,189,63,45,126,100
7,62,189,62,56,127,28
7,156,189,71,44,118,108
7,168,189,59,45,130,119
7,170,189,57,45,132,123
7,143,189,63,34,126,110
7,127,189,55,28,134,103
7,152,189,58,49,131,100
7,137,189,60,39,129,101
7,173,189,67,53,122,121
7,167,189,60,43,129,119
7,151,189,57,22,132,128
7,133,189,63,37,126,94
7,166,189,62,47,127,114
7,165,189,58,36,131,123
7,177,189,61,50,128,118
7,180,189,68,61,121,115
7,130,189,61,37,128,97
7,161,189,60,37,129,123
7,168,189,65,51,124,114
7,115,189,61,38,128,83
7,123,189,64,37,125,86
7,158,189,50,25,139,131
7,144,189,54,33,135,107
7,156,189,72,56,117,97
7,155,189,68,43,121,111
7,138,189,57,37,132,104
7,130,189,57,25,132,109
7,136,189,68,36,121,97
7,139,189,56,39,133,100
7,133,189,72,27,117,109
7,151,189,60,31,129,117
7,149,189,60,37,129,113
7,144,189,67,33,122,112
7,139,189,71,41,118,95
7,161,189,62,47,127,114
7,135,189,73,25,116,114
7,132,189,72,50,117,87
7,135,189,59,35,130,106
7,160,189,61,41,128,113
7,156,189,66,52,123,98
7,133,189,63,37,126,96
7,138,189,64,27,125,111
7,129,189,67,23,122,104
7,129,189,61,11,128,123
7,156,189,58,40,131,118
7,61,189,61,54,128,23
7,173,189,71,60,118,106
7,69,189,65,57,124,29
7,152,189,60,38,129,114
7,162,189,63,49,126,114
7,166,189,55,35,134,127
7,154,189,68,43,121,110
7,156,189,66,46,123,107
7,144,189,64,40,125,104
7,168,189,55,45,134,119
7,138,189,65,33,124,106
7,121,189,91,49,98,81
7,121,189,59,35,130,87
7,155,189,63,40,126,116
7,74,189,54,36,135,55
7,167,189,58,36,131,129
7,184,189,62,57,127,121
7,168,189,67,63,122,103
7,168,189,57,38,132,124
7,146,189,69,44,120,102
7,119,189,63,30,126,94
7,160,189,56,35,133,122
7,163,189,53,35,136,120
7,151,189,64,44,125,109
7,144,189,59,35,130,111
7,148,189,49,32,140,118
7,163,189,58,40,131,122
7,145,189,69,38,120,110
7,158,189,73,48,116,109
7,169,189,54,36,135,132
7,172,189,50,33,139,132
7,154,189,59,32,130,123
7,61,189,61,55,128,29
7,158,189,66,38,123,119
7,158,189,62,40,127,118
7,170,189,61,50,128,113
7,156,189,55,28,134,128
7,140,189,73,40,116,101
7,130,189,55,38,134,98
7,156,189,59,37,130,122
7,151,189,59,39,130,110
7,154,189,65,37,124,118
7,135,189,68,48,121,97
7,155,189,62,37,127,116
7,143,189,60,40,129,110
7,149,189,55,19,134,131
7,126,189,79,41,110,85
7,148,189,73,50,116,103
7,140,189,62,34,127,99
7,143,189,60,27,129,121
7,169,189,58,39,131,126
7,142,189,61,34,128,109
7,147,189,55,26,134,123
7,143,189,55,31,134,113
7,147,189,64,44,125,106
7,142,189,71,42,118,99
7,162,189,61,36,128,121
7,150,189,68,54,121,97
7,170,189,66,49,123,122
7,152,189,57,31,132,121
7,161,189,54,30,135,128
7,160,189,58,40,131,116
7,157,189,64,39,125,117
7,137,189,51,42,138,93
7,159,189,64,36,125,122
7,149,189,54,25,135,125
7,155,189,66,33,123,118
7,163,189,56,32,133,130
7,141,189,62,28,127,115
7,81,189,62,29,127,60
7,146,189,54,31,135,108
7,176,189,50,39,139,135
7,156,189,67,38,122,114
7,140,189,60,25,129,113
7,157,189,62,39,127,106
7,187,189,56,54,133,128
7,149,189,65,50,124,99
7,149,189,60,33,129,115
7,170,189,62,51,127,114
7,165,189,57,40,132,124
7,178,189,57,45,132,122
7,171,189,64,51,125,114
7,134,189,77,32,112,105
7,173,189,66,58,123,110
7,122,189,66,46,123,84
7,138,189,63,26,126,118
7,179,189,59,51,130,121
7,122,189,74,53,115,71
7,177,189,52,43,137,128
7,115,189,63,55,126,69
7,155,189,65,37,124,118
7,145,189,69,33,120,117
7,91,189,59,51,130,54
7,156,189,65,37,124,116
7,161,189,65,44,124,112
7,166,189,63,41,126,123
7,155,189,64,44,125,106
7,161,189,58,40,131,114
7,161,189,72,47,117,109
7,142,189,63,31,126,113
7,162,189,68,51,121,103
7,157,189,57,28,132,128
7,143,189,68,26,121,115
7,152,189,65,39,124,113
7,171,189,60,46,129,121
7,139,189,61,38,128,106
7,154,189,63,35,126,116
7,147,189,52,17,137,130
7,152,189,68,49,121,106
7,146,189,63,38,126,110
7,178,189,60,54,129,121
7,149,189,76,49,113,96
7,144,189,66,33,123,112
7,155,189,55,31,134,125
7,158,189,60,46,129,108
7,142,189,63,20,126,117
7,146,189,63,41,126,105
7,158,189,58,37,131,119
7,162,189,66,52,123,108
7,67,189,52,44,137,47
7,114,189,72,33,117,84
7,148,189,62,42,127,109
7,167,189,58,43,131,123
7,160,189,75,50,114,106
7,166,189,68,59,121,109
7,178,189,51,38,138,133
7,149,189,56,27,133,118
7,161,189,68,53,121,106
7,161,189,58,37,131,109
7,143,189,57,21,132,114
8,192,224,69,39,155,146
8,101,224,102,81,122,36
8,158,224,63,32,161,131
8,112,224,76,34,148,88
8,161,224,73,53,151,112
8,121,224,72,25,152,102
8,152,224,60,31,164,129
8,152,224,82,40,142,110
8,189,224,73,49,151,141
8,166,224,66,37,158,136
8,163,224,75,49,149,113
8,143,224,76,51,148,96
8,149,224,74,53,150,103
8,164,224,74,34,150,136
8,174,224,74,55,150,115
8,156,224,70,27,154,127
8,185,224,78,50,146,127
8,84,224,80,67,144,31
8,175,224,70,46,154,125
8,146,224,68,44,156,110
8,167,224,66,44,158,121
8,174,224,63,47,161,132
8,143,224,86,40,138,112
8,193,224,67,41,157,150
8,142,224,79,46,145,97
8,161,224,57,45,167,120
8,166,224,70,39,154,132
8,151,224,79,30,145,118
8,180,224,84,57,140,122
8,152,224,78,53,146,108
8,190,224,79,59,145,127
8,173,224,74,52,150,125
8,106,224,76,61,148,62
8,168,224,73,38,151,139
8,160,224,73,37,151,127
8,184,224,85,58,139,125
8,139,224,71,31,153,118
8,126,224,69,37,155,101
8,174,224,67,39,157,140
8,156,224,73,29,151,127
8,165,224,88,45,136,116
8,175,224,75,47,149,128
8,155,224,73,44,151,115
8,163,224,76,69,148,99
8,137,224,76,39,148,111
8,149,224,83,54,141,101
8,170,224,75,53,149,120
8,201,224,76,53,148,140
8,176,224,69,39,155,137
8,176,224,77,51,147,131
8,145,224,80,41,144,110
8,186,224,85,50,139,129
8,79,224,79,67,145,31
8,166,224,64,38,160,128
8,159,224,78,52,146,116
8,123,224,79,38,145,99
8,74,224,74,73,150,26
8,183,224,76,48,148,139
8,85,224,85,78,139,26
8,146,224,67,43,157,107
8,72,224,72,68,152,29
8,175,224,84,42,140,126
8,174,224,65,42,159,136
8,168,224,71,50,153,120
8,159,224,75,25,149,142
8,169,224,74,36,150,130
8,151,224,81,47,143,107
8,170,224,84,66,140,102
8,197,224,69,51,155,141
8,141,224,83,42,141,105
8,160,224,88,45,136,118
8,172,224,79,55,145,125
8,168,224,73,39,151,132
8,181,224,69,52,155,128
8,174,224,75,36,149,135
8,168,224,72,32,152,136
8,177,224,78,43,146,130
8,162,224,80,43,144,121
8,168,224,66,36,158,127
8,145,224,62,27,162,122
8,199,224,83,69,141,126
8,175,224,67,59,157,119
8,153,224,70,41,154,118
8,158,224,67,38,157,125
8,178,224,81,57,143,124
8,181,224,80,46,144,135
8,211,224,64,54,160,148
8,151,224,76,38,148,116
8,169,224,83,54,141,115
8,155,224,70,49,154,111
8,148,224,73,49,151,104
8,191,224,69,38,155,148
8,159,224,76,52,148,110
8,156,224,90,59,134,101
8,117,224,73,41,151,92
8,157,224,73,42,151,122
8,127,224,78,32,146,99
8,171,224,70,52,154,117
8,173,224,83,45,141,124
8,181,224,65,42,159,136
8,201,224,87,62,137,131
8,171,224,72,46,152,126
8,179,224,73,44,151,139
8,170,224,67,29,157,144
8,186,224,75,58,149,124
8,187,224,76,52,148,133
8,217,224,65,55,159,148
8,141,224,65,26,159,122
8,179,224,70,28,154,147
8,161,224,83,37,141,125
8,119,224,79,39,145,95
8,189,224,76,42,148,141
8,212,224,80,69,144,132
8,198,224,78,53,146,139
8,170,224,72,39,152,131
8,195,224,78,51,146,135
8,166,224,67,26,157,149
8,163,224,72,29,152,136
8,138,224,84,32,140,111
8,168,224,68,49,156,118
8,173,224,78,42,146,131
8,219,224,79,66,145,137
8,175,224,68,47,156,132
8,160,224,71,52,153,108
8,202,224,66,49,158,145
8,161,224,88,53,136,108
8,162,224,68,38,156,121
8,133,224,86,47,138,96
8,153,224,83,53,141,92
8,169,224,85,48,139,123
8,197,224,80,66,144,129
8,198,224,87,59,137,134
8,207,224,75,60,149,138
8,147,224,73,55,151,93
8,149,224,93,57,131,105
8,177,224,79,34,145,139
8,171,224,69,40,155,127
8,190,224,82,58,142,129
8,162,224,64,27,160,137
8,149,224,82,35,142,115
8,147,224,72,13,152,134
8,95,224,68,56,156,67
8,148,224,82,45,142,103
8,206,224,76,58,148,141
8,180,224,77,41,147,138
8,182,224,65,35,159,147
8,186,224,75,51,149,125
8,207,224,79,62,145,137
8,193,224,90,62,134,127
8,212,224,73,61,151,135
8,171,224,65,27,159,141
8,191,224,68,40,156,146
8,175,224,74,41,150,130
8,181,224,72,37,152,142
8,190,224,70,48,154,137
8,181,224,76,58,148,123
8,193,224,76,68,148,122
8,188,224,67,40,157,147
8,166,224,70,26,154,141
8,189,224,85,56,139,125
8,197,224,66,42,158,150
8,167,224,80,32,144,137
8,177,224,79,53,145,123
8,205,224,79,71,145,127
8,161,224,67,22,157,145
8,174,224,71,43,153,135
8,177,224,72,33,152,141
8,169,224,72,36,152,131
8,195,224,79,48,145,139
8,190,224,66,52,158,135
8,109,224,70,57,154,68
8,178,224,75,47,149,124
8,165,224,71,45,153,124
8,160,224,77,37,147,124
8,198,224,81,58,143,131
8,174,224,74,34,150,138
8,187,224,89,64,135,117
8,197,224,63,41,161,155
8,145,224,68,49,156,111
8,192,224,75,49,149,145
