p,VI,type,num_edge_error,num_edge,edge_error_rate,num_ans_error,ans_error_rate,num_ans
0.7000000000000001,0.4547347453921894,I_2,4018,15154,0.2651445162993269,4018,0.2651445162993269,15154
0.7000000000000001,0.20107568866250194,I_3,3292,15156,0.21720770651887042,2283,0.4519002375296912,5052
0.7000000000000001,0.026713901718178123,I_4,2985,15156,0.19695170229612036,1512,0.5985748218527316,2526
0.7000000000000001,0.05341298851180008,I_5,2637,15160,0.17394459102902374,994,0.6556728232189973,1516
0.7000000000000001,0.026713901718178123,I_6,2331,15165,0.1537091988130564,721,0.7131552917903067,1011
0.75,0.2601086159939672,I_2,3811,15154,0.251484756499934,3811,0.251484756499934,15154
0.75,0.13345059147239435,I_3,3029,15156,0.19985484296648193,2084,0.41250989707046715,5052
0.75,0.053442520247390074,I_4,2509,15156,0.1655449986803906,1292,0.5114806017418844,2526
0.75,0.0,I_5,2120,15160,0.13984168865435356,856,0.5646437994722955,1516
0.75,0.026713901718178123,I_6,1656,15165,0.10919881305637982,584,0.5776458951533135,1011
0.75,0.22960218177220035,I_2,3770,15154,0.24877920021116537,3770,0.24877920021116537,15154
0.75,0.07395066760326634,I_3,2997,15156,0.19774346793349168,2117,0.4190419635787807,5052
0.75,0.08008224659528623,I_4,2354,15156,0.15531802586434415,1249,0.49445764053840063,2526
0.75,0.026713901718178123,I_5,2063,15160,0.13608179419525065,868,0.5725593667546174,1516
0.75,0.0,I_6,1622,15165,0.10695680844048797,586,0.579624134520277,1011
0.75,0.18059776910919126,I_2,3891,15154,0.25676389072192163,3891,0.25676389072192163,15154
0.75,0.05341298851180008,I_3,2993,15156,0.1974795460543679,2106,0.4168646080760095,5052
0.75,0.026713901718178123,I_4,2472,15156,0.16310372129849565,1274,0.5043547110055424,2526
0.75,0.0,I_5,2009,15160,0.13251978891820582,835,0.5507915567282322,1516
0.75,0.0,I_6,1646,15165,0.10853939993405869,549,0.543026706231454,1011
0.75,0.3223988410362738,I_2,3780,15154,0.2494390919889138,3780,0.2494390919889138,15154
